id,cuisine
18998,mexican
39974,british
2159,british
19679,vietnamese
44146,british
36086,chinese
20676,moroccan
39779,korean
33522,vietnamese
498,italian
45937,filipino
41501,british
44156,vietnamese
5643,korean
35874,cajun_creole
24413,mexican
47297,mexican
10073,british
4798,moroccan
7802,vietnamese
3970,korean
24416,vietnamese
13072,british
29046,irish
12898,irish
24957,vietnamese
18725,thai
46929,irish
23140,british
30516,chinese
34081,vietnamese
12927,greek
44088,moroccan
20785,greek
16672,irish
5400,british
30322,italian
17272,greek
9797,vietnamese
14795,mexican
7619,korean
42124,southern_us
23249,thai
44158,vietnamese
17462,korean
3580,italian
9896,mexican
29669,mexican
30625,korean
7685,cajun_creole
7632,chinese
28349,vietnamese
4510,thai
35383,vietnamese
18569,italian
11379,british
9434,french
37774,russian
33651,vietnamese
47017,italian
31874,moroccan
26733,irish
20962,vietnamese
1467,british
11173,vietnamese
12949,british
11565,british
29756,vietnamese
25577,cajun_creole
36779,vietnamese
10974,french
42163,russian
15337,french
23242,vietnamese
7952,korean
27424,mexican
3816,korean
27190,french
43764,british
17714,korean
30022,vietnamese
33281,irish
43503,irish
27385,thai
2396,vietnamese
25387,vietnamese
1017,vietnamese
18852,korean
14861,irish
47487,vietnamese
46015,korean
12684,british
12588,british
33061,vietnamese
38952,italian
20915,indian
34732,british
48656,korean
38736,mexican
20374,korean
18664,indian
15638,irish
10458,british
47980,cajun_creole
43084,greek
4534,british
26269,japanese
23498,vietnamese
5053,irish
5010,cajun_creole
49028,vietnamese
36714,korean
21490,mexican
8448,filipino
49408,chinese
28982,moroccan
20207,vietnamese
37751,russian
42412,korean
47466,korean
40672,chinese
47821,mexican
42090,british
10019,jamaican
45793,irish
32933,mexican
48283,thai
19798,greek
41233,mexican
37147,irish
26516,vietnamese
4305,irish
30883,greek
31677,french
25378,british
40122,vietnamese
20889,irish
10994,japanese
29311,french
46431,british
17648,thai
32111,korean
15728,southern_us
16960,british
23535,british
29667,mexican
31729,british
41910,irish
13996,irish
21089,korean
32705,greek
42847,british
26201,spanish
26813,vietnamese
32471,british
44990,vietnamese
17237,vietnamese
39403,korean
15652,mexican
14568,spanish
44779,mexican
37888,thai
9529,cajun_creole
20700,irish
17741,mexican
17475,russian
12581,mexican
5996,moroccan
29042,vietnamese
987,british
39819,italian
31679,korean
1150,filipino
39167,thai
43037,korean
20071,british
43815,british
31649,italian
12218,vietnamese
32836,vietnamese
18175,british
48197,filipino
31474,vietnamese
46428,russian
25246,british
2991,vietnamese
38216,greek
14978,irish
31085,chinese
34515,japanese
6026,indian
19132,korean
48775,british
29309,italian
4033,cajun_creole
36462,british
13235,chinese
17863,cajun_creole
25694,irish
24204,italian
14541,moroccan
13993,korean
8996,mexican
9943,british
22707,british
35292,irish
46886,mexican
11566,russian
8272,british
30552,vietnamese
21033,moroccan
42971,italian
42275,mexican
44059,irish
44159,spanish
48500,greek
14617,vietnamese
7867,indian
13913,cajun_creole
40684,cajun_creole
49174,irish
34772,irish
16738,greek
11353,vietnamese
17429,korean
6213,moroccan
26682,russian
42067,irish
45944,irish
43318,greek
32084,korean
23806,italian
2721,british
6479,british
48519,mexican
12560,mexican
4171,vietnamese
14434,greek
21159,italian
44745,greek
12965,mexican
39978,indian
32514,moroccan
1336,greek
48649,greek
21591,korean
32813,spanish
5818,korean
39944,greek
33274,irish
13429,british
9739,korean
44031,moroccan
25007,korean
29143,russian
41309,cajun_creole
17675,vietnamese
5570,italian
12206,filipino
33553,italian
30898,vietnamese
23937,british
11454,mexican
16091,russian
6058,irish
18720,thai
42018,jamaican
3462,cajun_creole
19617,cajun_creole
18874,indian
6416,chinese
15063,vietnamese
46292,vietnamese
38247,irish
36427,mexican
47417,mexican
4768,mexican
11626,greek
21027,indian
22079,french
20527,chinese
27846,irish
16236,korean
46145,british
7761,vietnamese
34212,spanish
17180,vietnamese
4546,moroccan
44474,spanish
37886,vietnamese
17842,british
27282,vietnamese
979,spanish
6895,british
4150,vietnamese
32995,mexican
8444,korean
13686,mexican
8918,greek
17569,indian
19313,british
23833,vietnamese
4623,italian
18164,british
45780,indian
17994,vietnamese
12268,moroccan
14368,vietnamese
19242,korean
21658,indian
32160,irish
20931,british
30800,russian
33829,vietnamese
29674,korean
36367,thai
40547,british
39583,southern_us
18638,cajun_creole
10010,russian
7084,italian
30421,irish
24243,british
38417,greek
5183,russian
4522,british
29727,vietnamese
47928,british
11211,korean
10117,mexican
26611,mexican
21852,vietnamese
41769,moroccan
16342,mexican
13694,southern_us
1173,thai
12257,vietnamese
27392,jamaican
20360,chinese
16090,vietnamese
31245,korean
23411,korean
46268,irish
45488,moroccan
39708,filipino
25281,thai
9057,mexican
24917,irish
49532,french
5491,italian
33378,italian
23340,cajun_creole
13456,cajun_creole
31952,filipino
39823,mexican
445,italian
28523,irish
32201,vietnamese
5612,vietnamese
44099,spanish
7608,greek
30971,british
38223,vietnamese
43482,greek
36483,korean
9875,irish
18378,korean
9583,indian
13947,vietnamese
8681,italian
46374,indian
47034,cajun_creole
45643,cajun_creole
5551,russian
23694,korean
32724,korean
48999,southern_us
5952,irish
36593,mexican
48894,french
27066,mexican
9343,italian
35625,indian
22159,cajun_creole
39883,irish
20939,british
21471,irish
2208,french
38731,italian
10206,indian
425,cajun_creole
11081,indian
48333,vietnamese
46536,korean
25686,vietnamese
41323,irish
30523,british
29731,greek
23018,cajun_creole
43425,thai
43325,vietnamese
24159,spanish
2121,vietnamese
15876,cajun_creole
11191,moroccan
4338,vietnamese
4072,southern_us
29363,british
29278,chinese
4276,french
47413,british
16670,cajun_creole
31767,greek
37741,vietnamese
45568,greek
13871,southern_us
15015,indian
1536,thai
1466,vietnamese
10405,mexican
15963,korean
45075,italian
2588,korean
17070,greek
14012,vietnamese
44422,irish
14609,irish
46913,vietnamese
5710,british
16086,british
48335,british
41667,italian
20551,british
29812,french
32212,vietnamese
18,moroccan
14823,cajun_creole
30464,chinese
31748,cajun_creole
8081,russian
2484,greek
41751,vietnamese
25020,italian
6889,mexican
37348,russian
27337,british
21625,british
43407,moroccan
737,russian
42668,british
36758,british
3528,cajun_creole
40542,korean
8277,korean
22826,filipino
16937,irish
8216,greek
10738,filipino
11932,mexican
21240,italian
14296,vietnamese
24128,russian
44718,british
40317,british
22385,greek
16417,british
19098,irish
36846,mexican
10401,vietnamese
10602,korean
16051,british
25205,french
45464,italian
8956,russian
23386,cajun_creole
7691,russian
21774,filipino
49705,cajun_creole
34095,korean
40336,french
44728,irish
10843,irish
21666,italian
44202,italian
17673,greek
34724,british
32367,british
14479,vietnamese
46203,southern_us
7485,british
24792,vietnamese
37601,british
11749,vietnamese
40459,vietnamese
6034,chinese
46184,korean
8659,chinese
28264,cajun_creole
40788,vietnamese
25901,vietnamese
6880,korean
26443,mexican
27597,irish
4679,italian
27054,mexican
33316,greek
28346,cajun_creole
46206,indian
9856,spanish
36740,vietnamese
38157,moroccan
11701,vietnamese
43877,french
21737,thai
17489,british
5182,french
47765,russian
36916,korean
21953,cajun_creole
44316,mexican
37928,vietnamese
23423,mexican
26636,british
27428,italian
29136,british
45677,korean
35525,mexican
28707,british
4234,chinese
45606,russian
6646,vietnamese
1733,vietnamese
31169,british
45279,indian
14269,cajun_creole
26266,vietnamese
15973,italian
15279,vietnamese
33120,british
26073,indian
25767,russian
12044,russian
822,italian
13536,greek
1978,irish
3895,vietnamese
8427,indian
16946,british
9005,vietnamese
42707,irish
17931,korean
2110,italian
21611,vietnamese
48079,irish
22441,british
43783,french
49514,british
26278,indian
39096,moroccan
36782,british
31016,greek
41700,indian
8046,british
14017,moroccan
48126,russian
48972,italian
21200,indian
37825,moroccan
24835,mexican
38205,korean
48460,italian
29019,filipino
18799,russian
23742,cajun_creole
30089,indian
1400,cajun_creole
7025,korean
19873,korean
29374,vietnamese
45577,italian
46375,irish
28377,vietnamese
39019,vietnamese
16754,mexican
28648,cajun_creole
32006,southern_us
49138,korean
14159,british
33747,irish
49510,chinese
2118,filipino
14463,vietnamese
12299,brazilian
16115,british
30854,italian
41412,irish
36655,chinese
31595,chinese
8225,irish
47650,irish
40681,mexican
43979,indian
7934,thai
45199,spanish
6851,vietnamese
4006,russian
610,vietnamese
18142,moroccan
34363,french
30475,vietnamese
35246,vietnamese
29020,jamaican
27993,vietnamese
24921,british
22164,italian
725,vietnamese
34349,spanish
48655,thai
46658,british
28212,russian
27714,vietnamese
6049,greek
19836,korean
33934,italian
1338,irish
21498,russian
27005,british
40168,korean
4877,irish
15415,vietnamese
5545,vietnamese
20433,vietnamese
11634,irish
25492,indian
21017,mexican
22311,russian
17808,russian
30869,irish
11794,irish
26414,greek
1450,vietnamese
17605,indian
19789,vietnamese
25287,indian
526,cajun_creole
6426,cajun_creole
838,vietnamese
38921,korean
43956,vietnamese
16406,korean
33285,cajun_creole
45131,filipino
44192,japanese
36629,korean
23975,filipino
46511,italian
45907,mexican
22734,irish
43589,greek
30287,cajun_creole
23900,british
11928,mexican
16529,moroccan
25626,mexican
12962,vietnamese
19959,korean
18195,british
37128,british
25730,cajun_creole
40554,british
34484,cajun_creole
17596,thai
47805,irish
8438,british
31594,british
2308,italian
40522,british
42693,vietnamese
48848,indian
44560,cajun_creole
7700,british
43908,cajun_creole
3930,southern_us
20940,cajun_creole
12360,korean
23094,russian
20327,greek
34630,moroccan
41264,mexican
25085,korean
48479,irish
31715,vietnamese
29569,vietnamese
39317,british
15719,mexican
4162,mexican
15001,korean
12123,vietnamese
42748,thai
41905,british
4484,greek
30867,irish
17319,mexican
13081,british
11899,mexican
13374,mexican
27495,vietnamese
18138,greek
14851,indian
16111,british
23947,british
5970,thai
16594,southern_us
5820,irish
28254,filipino
10280,korean
45113,vietnamese
26103,vietnamese
14985,italian
35731,mexican
30031,thai
27627,spanish
43874,mexican
14497,irish
45524,indian
42287,indian
5922,korean
25698,british
19355,korean
24250,korean
11355,vietnamese
40719,korean
17155,italian
4387,mexican
21848,vietnamese
45934,mexican
14669,vietnamese
7153,filipino
19848,cajun_creole
7324,mexican
11419,french
42599,indian
30771,indian
28371,italian
33112,korean
49146,italian
40340,mexican
10502,vietnamese
47056,british
41269,indian
3350,thai
23684,thai
20727,mexican
23099,italian
49125,italian
24362,thai
44077,mexican
22428,british
34271,mexican
24892,vietnamese
28073,british
37462,cajun_creole
12,british
49513,irish
43115,russian
44461,british
41691,korean
24331,french
34010,british
33379,russian
22653,greek
18136,filipino
47396,filipino
373,indian
28717,korean
41036,brazilian
23119,moroccan
22546,cajun_creole
29176,indian
36192,british
41978,italian
16397,indian
22951,british
35400,moroccan
18095,british
12517,british
37493,greek
3927,cajun_creole
1147,italian
1370,british
18935,mexican
10993,thai
4693,mexican
10439,russian
17130,cajun_creole
1815,french
871,mexican
18587,cajun_creole
34251,italian
12739,chinese
36588,british
18833,korean
47216,spanish
9988,mexican
31994,korean
47730,vietnamese
23665,british
36099,irish
20308,french
36430,british
19185,vietnamese
12413,korean
35605,korean
20708,korean
19801,cajun_creole
32603,british
22243,italian
7244,british
37724,british
22988,mexican
41278,cajun_creole
2244,italian
5,mexican
32270,moroccan
7837,vietnamese
28188,greek
41484,greek
4767,mexican
13508,mexican
6806,korean
26307,vietnamese
33387,french
9764,irish
4815,mexican
42662,chinese
41477,vietnamese
6417,mexican
22285,mexican
49476,italian
26084,korean
44742,british
19022,mexican
32578,french
10514,italian
13815,spanish
19472,irish
7373,moroccan
23280,british
11559,korean
12765,korean
40511,mexican
40858,cajun_creole
24236,southern_us
16187,chinese
42423,italian
32296,chinese
44908,mexican
2833,vietnamese
25142,british
7268,italian
5582,british
25289,mexican
2838,indian
10185,vietnamese
45665,korean
38764,irish
33129,greek
18427,cajun_creole
15256,korean
6477,mexican
30986,mexican
25978,cajun_creole
5957,korean
40329,korean
11071,greek
48793,vietnamese
5115,moroccan
40723,mexican
41245,korean
6240,mexican
4699,french
13769,irish
33336,thai
4811,korean
18127,moroccan
42772,greek
45102,british
26926,british
47055,filipino
15650,italian
26966,korean
45230,british
44400,vietnamese
26203,indian
21311,cajun_creole
11945,british
25732,irish
39567,british
25575,korean
7211,russian
13410,mexican
173,korean
11563,korean
38716,japanese
32625,korean
22638,vietnamese
23818,spanish
8596,korean
27471,indian
28233,korean
47682,jamaican
20385,spanish
12567,japanese
43903,mexican
4925,russian
7818,british
35051,vietnamese
4586,greek
20743,thai
16369,korean
13883,mexican
38849,vietnamese
26017,korean
24719,russian
15767,spanish
30007,russian
34297,cajun_creole
30597,british
25578,vietnamese
41719,russian
23913,british
11153,mexican
39196,moroccan
7338,mexican
21090,korean
25451,greek
5482,irish
23031,british
15926,greek
28527,irish
40828,british
42196,italian
39387,british
28870,british
15503,italian
36678,greek
38576,greek
16192,chinese
25622,greek
12687,korean
48280,moroccan
47405,british
15140,korean
20579,irish
30880,british
39040,indian
17487,cajun_creole
3762,mexican
20910,mexican
19072,mexican
39412,british
28679,irish
7314,korean
34143,moroccan
5594,southern_us
24503,moroccan
28432,korean
21054,russian
11965,irish
30692,korean
9901,french
37008,italian
25505,irish
10740,british
21791,korean
5539,filipino
19680,cajun_creole
24129,thai
8351,mexican
12701,italian
12042,korean
26441,indian
21399,korean
43615,moroccan
12283,mexican
32715,british
24499,irish
9035,korean
22563,irish
28467,russian
41765,british
38064,chinese
31087,irish
23005,mexican
25806,greek
37930,italian
10879,korean
40080,vietnamese
11216,greek
42099,british
27377,irish
4453,mexican
9001,irish
27383,greek
18472,vietnamese
22313,british
31709,vietnamese
38931,italian
5261,filipino
17530,vietnamese
19071,moroccan
42108,vietnamese
7099,korean
10678,mexican
226,british
16283,mexican
42538,italian
7991,korean
6127,irish
16011,russian
5664,vietnamese
19882,italian
48540,moroccan
45897,vietnamese
46935,british
738,irish
25990,chinese
15397,british
17496,southern_us
29458,italian
31331,vietnamese
17562,greek
12661,british
35726,indian
34728,vietnamese
32619,irish
14510,filipino
25391,mexican
34723,southern_us
28055,italian
15498,thai
42070,vietnamese
26506,vietnamese
35888,indian
40255,filipino
2943,italian
48785,korean
8979,moroccan
27068,mexican
19842,cajun_creole
28677,vietnamese
27565,korean
35410,british
6149,russian
45188,moroccan
33341,irish
15024,korean
35126,indian
19020,mexican
9491,french
40281,italian
34120,filipino
6504,vietnamese
8285,british
21811,french
24014,italian
5134,mexican
7360,moroccan
47692,italian
41845,greek
34326,italian
19249,cajun_creole
6843,british
15897,indian
17032,moroccan
16293,greek
9128,vietnamese
40249,japanese
33418,mexican
38161,korean
24973,chinese
30725,irish
46619,french
16252,mexican
4516,cajun_creole
3652,korean
7704,moroccan
18104,korean
39865,british
22207,korean
29362,cajun_creole
40422,irish
5285,indian
36114,filipino
26586,cajun_creole
49698,irish
27718,irish
36219,irish
30609,cajun_creole
44118,mexican
30917,french
37880,british
43301,mexican
21584,korean
8328,russian
46508,spanish
31063,vietnamese
17264,mexican
586,moroccan
19414,vietnamese
10375,greek
29177,greek
949,irish
28118,mexican
4160,cajun_creole
24882,italian
13571,mexican
11532,mexican
6928,italian
31998,italian
22741,vietnamese
13915,southern_us
48633,irish
1011,brazilian
17649,russian
32786,indian
18615,british
48257,italian
11599,vietnamese
43063,british
14526,korean
37125,vietnamese
8063,indian
32934,japanese
12139,korean
33392,chinese
8538,french
47527,cajun_creole
33955,vietnamese
8088,russian
33306,filipino
22004,mexican
49699,mexican
45344,korean
8924,spanish
8965,indian
37812,greek
26605,british
1499,british
41392,japanese
2338,cajun_creole
48685,french
39463,mexican
16150,filipino
42577,italian
761,british
43360,british
47783,mexican
20532,korean
11963,italian
41456,vietnamese
20446,irish
34645,british
4238,russian
49502,british
6451,korean
18981,korean
35385,indian
2459,british
32884,greek
4809,russian
14992,british
36732,korean
33064,vietnamese
16264,british
46857,korean
7003,vietnamese
20492,cajun_creole
25654,mexican
10849,vietnamese
29207,indian
27412,southern_us
47264,mexican
24155,chinese
49484,korean
36541,french
49339,mexican
25840,moroccan
14136,british
45538,mexican
31716,moroccan
35893,greek
20742,korean
1158,filipino
7742,korean
14846,filipino
27770,vietnamese
41274,japanese
43871,indian
24983,italian
37305,vietnamese
18545,greek
41013,brazilian
15782,british
3892,spanish
16005,italian
38901,korean
40350,mexican
40268,indian
11941,chinese
32193,italian
6438,korean
28612,british
34937,british
18750,southern_us
44983,cajun_creole
8662,russian
10026,italian
784,british
28879,irish
5707,vietnamese
45299,indian
40004,irish
7800,mexican
20166,mexican
48006,korean
20841,british
23893,irish
20164,british
45206,french
22864,mexican
46996,british
16927,korean
678,greek
1317,vietnamese
43897,korean
24269,mexican
11316,mexican
1902,chinese
46191,korean
31549,vietnamese
22391,vietnamese
19490,mexican
8356,mexican
45697,indian
47308,korean
46898,mexican
14830,indian
3738,greek
33149,irish
36390,british
10543,korean
22597,indian
49045,mexican
26531,vietnamese
38356,cajun_creole
31739,irish
28912,vietnamese
42828,vietnamese
3903,italian
44976,italian
28573,korean
44215,korean
35636,indian
10709,indian
44787,vietnamese
3263,mexican
36111,greek
38476,british
28105,moroccan
43568,cajun_creole
6441,mexican
45081,british
8666,greek
35983,korean
14186,irish
10143,korean
2448,irish
26012,vietnamese
48776,cajun_creole
39833,french
12533,british
13637,irish
5998,vietnamese
28339,british
26881,southern_us
40945,british
36422,filipino
40041,french
38541,filipino
35240,filipino
44367,mexican
18043,italian
35014,indian
30069,british
16713,mexican
12339,vietnamese
12234,french
12453,korean
22609,korean
44725,irish
29732,thai
44392,russian
23798,indian
24772,vietnamese
12345,british
23309,korean
40450,moroccan
28710,italian
8336,cajun_creole
3554,korean
5668,british
34033,moroccan
20513,moroccan
1130,british
30203,indian
46316,italian
29023,vietnamese
22289,vietnamese
49330,russian
32512,moroccan
4554,indian
14947,italian
33667,vietnamese
49000,vietnamese
31457,indian
46254,irish
37570,vietnamese
5605,cajun_creole
24507,indian
30816,vietnamese
32852,mexican
13107,vietnamese
20463,irish
85,irish
27025,mexican
40983,cajun_creole
20113,italian
44284,brazilian
16999,russian
35662,korean
14382,spanish
40297,korean
32630,jamaican
7264,korean
14867,british
18802,irish
3985,indian
35155,irish
17760,vietnamese
14474,korean
28666,irish
38277,moroccan
7931,indian
49649,moroccan
8266,mexican
29725,mexican
20460,korean
4097,korean
44710,moroccan
6344,mexican
11194,indian
44716,irish
34191,filipino
39699,jamaican
14929,moroccan
47451,spanish
24368,mexican
884,korean
5137,korean
38574,british
48792,italian
49132,korean
5669,moroccan
37952,japanese
49298,mexican
41405,russian
34909,irish
10767,korean
5721,italian
27292,filipino
18692,korean
27907,korean
45127,indian
33534,italian
26,vietnamese
13068,thai
45579,mexican
28956,british
1201,russian
43090,mexican
30197,british
27762,greek
43057,french
24887,russian
43916,russian
544,vietnamese
10438,british
9331,korean
649,mexican
32577,moroccan
36873,irish
48446,vietnamese
28909,mexican
1999,korean
42137,korean
48503,vietnamese
49033,korean
1053,french
5535,british
21864,korean
21042,british
3321,indian
16337,russian
22885,korean
4020,cajun_creole
41425,indian
2830,vietnamese
26570,moroccan
19943,irish
17114,vietnamese
6009,russian
43791,greek
13681,mexican
11385,thai
21875,russian
32449,korean
3924,southern_us
8799,french
1989,british
23288,british
23920,british
46349,mexican
44238,cajun_creole
31337,vietnamese
14492,vietnamese
18368,greek
13781,moroccan
42371,korean
20640,korean
48955,russian
46955,mexican
30032,irish
3103,korean
19597,vietnamese
23435,korean
31446,korean
33791,korean
23813,mexican
14538,greek
35181,italian
6246,korean
40850,mexican
32080,italian
781,indian
7679,filipino
44640,vietnamese
17645,greek
12454,korean
28430,korean
6876,spanish
48868,greek
43333,cajun_creole
9807,russian
27843,vietnamese
45089,irish
41811,vietnamese
28131,vietnamese
23394,vietnamese
29599,greek
40086,mexican
20013,italian
18134,filipino
48291,vietnamese
30903,indian
2777,spanish
3630,irish
37511,irish
26835,irish
7201,korean
20442,greek
19136,cajun_creole
40878,mexican
1177,moroccan
43121,russian
11307,irish
37617,moroccan
25583,korean
27863,indian
17830,indian
18267,chinese
29923,cajun_creole
27827,french
4616,southern_us
9979,korean
2878,british
40101,british
13411,indian
9683,italian
48733,irish
27233,vietnamese
25926,filipino
22098,vietnamese
16095,cajun_creole
15839,greek
10882,british
44004,british
45224,korean
40285,korean
20598,mexican
19307,vietnamese
14899,korean
36512,irish
37453,french
4319,moroccan
28718,british
44611,cajun_creole
26031,british
36988,cajun_creole
24182,korean
4727,italian
25982,british
9544,vietnamese
48030,korean
47789,spanish
16245,spanish
12440,british
32989,italian
10582,korean
23028,filipino
45653,italian
46888,irish
20392,vietnamese
13453,chinese
1300,moroccan
29343,irish
27423,cajun_creole
46977,british
27479,korean
37899,italian
21177,italian
45590,greek
46775,filipino
45416,filipino
23039,indian
26308,irish
23306,cajun_creole
42367,filipino
41379,british
16715,british
33712,british
24136,spanish
26094,british
2212,filipino
19672,french
42872,korean
36661,moroccan
26319,greek
263,french
13942,indian
43311,vietnamese
12743,irish
7519,mexican
35601,korean
44197,irish
8617,british
6573,moroccan
13377,vietnamese
31725,thai
13042,chinese
2701,irish
38137,indian
11356,mexican
3202,irish
15530,moroccan
18012,irish
22683,vietnamese
37199,british
5169,russian
43401,spanish
7246,cajun_creole
36491,italian
40868,irish
8084,italian
45914,british
32344,jamaican
27508,british
27323,indian
29576,vietnamese
13998,korean
28214,thai
2918,greek
19918,irish
44955,vietnamese
7007,vietnamese
32164,russian
20929,vietnamese
10380,mexican
28015,indian
24501,british
37257,korean
17772,vietnamese
7977,moroccan
24949,korean
9467,italian
18520,vietnamese
48539,mexican
11435,mexican
44041,moroccan
44022,mexican
19010,vietnamese
18395,mexican
35008,irish
45807,vietnamese
27065,vietnamese
460,vietnamese
22725,british
32575,cajun_creole
10099,french
9431,cajun_creole
9493,vietnamese
30423,greek
11861,vietnamese
22632,british
32893,korean
5868,cajun_creole
3938,mexican
17724,mexican
4075,british
24174,indian
34798,korean
9407,korean
4008,vietnamese
6472,mexican
43384,irish
47289,korean
27905,moroccan
9628,indian
41613,korean
8128,moroccan
33224,thai
21571,italian
41246,vietnamese
48240,mexican
46816,italian
45778,spanish
13798,cajun_creole
31606,spanish
43293,italian
27725,italian
7614,russian
24798,greek
16256,mexican
10296,korean
46895,greek
18706,cajun_creole
25895,korean
42986,indian
42194,moroccan
44727,vietnamese
2381,mexican
7850,moroccan
21066,british
1427,vietnamese
30832,korean
44593,korean
35604,italian
42802,spanish
30307,greek
8893,korean
43086,russian
278,irish
48861,greek
9641,moroccan
18801,british
13009,indian
42823,italian
3954,mexican
49035,british
34278,korean
25941,korean
38577,jamaican
37973,british
813,french
29444,british
30058,british
34601,irish
42370,french
9228,russian
12638,southern_us
37549,french
19802,cajun_creole
30931,vietnamese
22179,chinese
44664,mexican
42631,moroccan
23407,vietnamese
30557,vietnamese
28888,greek
326,vietnamese
47891,mexican
22600,vietnamese
24737,cajun_creole
11278,cajun_creole
42285,vietnamese
18700,vietnamese
11577,cajun_creole
5218,british
13220,irish
16992,indian
22967,vietnamese
16610,thai
46382,korean
28228,italian
18123,greek
25348,italian
48051,mexican
26379,vietnamese
38821,british
44418,korean
22932,indian
17089,greek
17307,korean
8828,greek
21515,moroccan
41525,russian
18627,italian
8423,british
17848,italian
12762,irish
2524,vietnamese
15334,cajun_creole
3322,korean
5367,moroccan
5255,thai
9150,moroccan
22599,greek
7368,mexican
25212,filipino
29633,italian
26841,mexican
20127,british
4992,greek
35021,italian
47863,vietnamese
530,korean
1974,moroccan
3006,chinese
23010,vietnamese
21593,moroccan
11204,italian
3363,french
33675,cajun_creole
38682,vietnamese
46627,irish
12852,british
37503,vietnamese
20805,filipino
18925,vietnamese
27954,british
20154,korean
11714,italian
11134,brazilian
29380,irish
19736,indian
10476,mexican
4136,filipino
36681,filipino
35006,irish
36876,moroccan
10774,filipino
27429,indian
9455,russian
5774,mexican
48634,british
37245,moroccan
17279,chinese
9366,italian
26166,british
5247,british
41148,greek
19055,mexican
2229,russian
27352,vietnamese
24718,french
17647,korean
21324,indian
4946,korean
21404,korean
6849,british
4572,british
48468,vietnamese
37152,spanish
825,thai
47537,vietnamese
5072,irish
18872,vietnamese
37657,french
39345,irish
9604,thai
5363,greek
12065,italian
12366,british
15642,thai
20213,indian
16381,vietnamese
25412,russian
34973,irish
13475,cajun_creole
24334,mexican
4428,brazilian
7273,british
35903,cajun_creole
41592,spanish
44689,british
42405,italian
6995,vietnamese
2577,moroccan
48095,chinese
6623,irish
22733,korean
36104,italian
23779,vietnamese
46697,vietnamese
47965,southern_us
17225,russian
37106,indian
12615,greek
36033,british
45146,greek
45800,moroccan
30163,british
12660,moroccan
11490,british
40192,chinese
21436,greek
48613,korean
1628,mexican
19953,british
44451,mexican
45922,british
4804,jamaican
1751,british
26520,british
39367,filipino
23616,korean
38862,british
21414,korean
2452,british
27591,greek
14224,vietnamese
36691,moroccan
15391,korean
11104,mexican
16206,greek
9156,korean
16344,vietnamese
33295,vietnamese
47513,italian
5352,russian
28741,italian
6847,indian
36463,vietnamese
14838,greek
37311,british
6347,vietnamese
47812,british
34919,indian
14812,vietnamese
11772,mexican
44916,british
2014,british
13041,chinese
40815,irish
32713,british
38272,mexican
30770,korean
22254,italian
45828,british
49113,british
37876,vietnamese
30219,british
3111,mexican
33267,cajun_creole
35742,moroccan
15890,irish
10968,mexican
45879,irish
18676,french
29425,cajun_creole
27055,italian
19485,moroccan
47644,russian
1988,mexican
21210,russian
3792,irish
9071,thai
25703,chinese
25404,vietnamese
5791,british
35221,thai
33813,indian
21441,russian
10503,irish
17270,korean
17560,british
25735,indian
34818,korean
2970,jamaican
39582,british
22358,mexican
2864,indian
15823,indian
31475,indian
30636,chinese
28962,chinese
45813,indian
4000,spanish
35530,chinese
974,moroccan
12382,indian
7347,italian
26496,italian
33767,british
48412,korean
40496,mexican
37961,japanese
6571,korean
49304,mexican
34097,jamaican
10646,vietnamese
44083,chinese
48463,vietnamese
1063,vietnamese
30583,cajun_creole
26237,italian
8680,irish
32752,italian
23273,mexican
5717,japanese
2579,indian
45463,italian
38241,cajun_creole
30514,british
13101,greek
19210,filipino
26502,cajun_creole
46982,british
21905,moroccan
46699,cajun_creole
15406,indian
45763,mexican
721,british
32708,british
38004,mexican
17682,korean
46596,chinese
48682,greek
31605,vietnamese
38031,cajun_creole
18179,british
48663,french
36353,italian
4550,british
35488,filipino
33342,mexican
25731,korean
48838,indian
39653,korean
33286,thai
21344,greek
37156,british
20611,moroccan
8869,vietnamese
44038,korean
42754,filipino
23823,russian
13596,british
45059,italian
46483,italian
253,korean
4053,french
8559,greek
7844,italian
9188,russian
32548,korean
26083,russian
20244,british
37673,mexican
668,irish
29434,korean
16805,british
45658,jamaican
47594,italian
7452,russian
22645,british
42522,vietnamese
23363,korean
35610,british
37631,british
8879,indian
38337,vietnamese
19826,indian
8844,british
6484,korean
45118,russian
22731,indian
20793,vietnamese
16487,vietnamese
24490,chinese
15889,korean
22935,greek
3143,mexican
48510,vietnamese
35910,italian
17474,korean
32396,vietnamese
24714,british
36160,british
20077,moroccan
28828,korean
42205,vietnamese
36725,moroccan
10316,irish
33623,british
39291,mexican
49350,irish
14699,thai
21702,italian
41906,mexican
4489,british
24409,irish
29332,vietnamese
8337,greek
918,korean
12435,british
48231,korean
28383,jamaican
4545,mexican
13102,french
33947,mexican
24615,irish
49589,vietnamese
41481,greek
38905,mexican
19812,irish
6160,russian
38993,korean
34354,jamaican
31246,russian
35369,korean
21637,russian
49617,greek
23003,russian
40683,irish
17920,korean
18021,vietnamese
46780,korean
1684,greek
1953,cajun_creole
15537,korean
2489,korean
34708,vietnamese
47554,british
30298,moroccan
23459,moroccan
2593,cajun_creole
7216,irish
35883,mexican
27039,vietnamese
47957,moroccan
7815,mexican
5270,italian
10768,mexican
29740,vietnamese
3068,cajun_creole
29535,mexican
7182,mexican
7796,italian
41409,irish
39671,filipino
